trip_id,driver_id,rider_id,vendor_id,city,pickup_loc,drop_loc,distance_km,pickup_time,num_passengers,rate_code,payment_type,drop_time,fare_amount,driver_tip,toll_amt,mta_tax,total_amount,rating,stored_flag
TRP00003286,DRV000573,RDR001437,2,Mumbai,93,64,1.63,2024-10-22 05:49:00,3,1,Free Ride,2024-10-22 06:02:00,77.12,0.0,0.0,3.86,80.98,3.4,Y
TRP00003287,DRV001691,RDR002605,2,Delhi,49,48,4.93,2024-09-13 09:08:00,2,1,Credit Card,2024-09-13 09:33:00,121.15,0.0,0.0,6.06,127.21,4.1,Y
TRP00003288,DRV001277,RDR003950,1,Chennai,18,50,14.02,2024-08-27 12:31:00,2,5,Wallet,2024-08-27 13:20:00,205.88,0.0,12.09,10.29,228.26,3.5,Y
TRP00003289,DRV001394,RDR000554,1,Bangalore,40,45,19.56,2024-08-21 08:06:00,1,2,Wallet,2024-08-21 09:15:00,298.79,40.84,0.0,14.94,354.57,3.9,Y
TRP00003290,DRV001252,RDR002746,2,Hyderabad,36,94,2.82,2024-08-09 10:15:00,4,2,Cash,2024-08-09 10:29:00,63.16,5.72,0.0,3.16,72.04,4.5,Y
TRP00003291,DRV000244,RDR000145,2,Hyderabad,10,57,1.55,2024-08-15 08:58:00,1,1,Free Ride,2024-08-15 09:10:00,52.67,0.99,14.81,2.63,71.1,3.6,N
TRP00003292,DRV000264,RDR004986,2,Kolkata,4,70,17.79,2024-07-27 23:24:00,3,1,Cash,2024-07-28 00:24:00,240.64,15.58,40.35,12.03,308.6,,Y
TRP00003293,DRV001997,RDR004793,2,Chennai,54,89,4.95,2024-08-13 17:21:00,1,1,UPI,2024-08-13 17:42:00,120.23,9.37,29.63,6.01,165.24,3.1,Y
TRP00003294,DRV000199,RDR003678,2,Ahmedabad,50,29,7.24,2024-08-02 06:43:00,3,1,UPI,2024-08-02 07:10:00,111.42,0.0,0.0,5.57,116.99,3.2,Y
TRP00003295,DRV000807,RDR003133,1,Chennai,81,30,28.55,2024-08-14 03:24:00,3,1,Cash,2024-08-14 05:00:00,387.88,28.04,0.0,19.39,435.31,5.0,Y
TRP00003296,DRV000765,RDR004187,2,Bangalore,63,77,1.55,2024-05-31 07:25:00,1,1,Wallet,2024-05-31 07:42:00,51.78,0.0,0.0,2.59,54.37,3.5,Y
TRP00003297,DRV001628,RDR001905,1,Bangalore,70,32,9.36,2024-02-04 20:45:00,3,1,UPI,2024-02-04 21:20:00,137.82,13.49,0.0,6.89,158.2,3.9,Y
TRP00003298,DRV000695,RDR004125,1,Hyderabad,70,78,1.62,2024-02-28 03:25:00,1,2,Cash,2024-02-28 03:42:00,84.5,0.0,0.0,4.23,88.73,4.1,Y
TRP00003299,DRV001143,RDR004813,2,Kolkata,37,75,4.77,2024-09-22 11:37:00,4,1,UPI,2024-09-22 11:56:00,95.56,0.0,0.0,4.78,100.34,4.5,Y
TRP00003300,DRV001923,RDR000109,2,Pune,41,99,14.03,2024-07-09 04:19:00,3,3,Free Ride,2024-07-09 05:16:00,226.1,0.0,0.0,11.3,237.4,3.3,Y
TRP00003301,DRV000749,RDR001906,2,Pune,61,38,5.55,2024-02-06 15:07:00,2,3,Wallet,2024-02-06 15:36:00,131.54,5.08,0.0,6.58,143.2,3.8,Y
TRP00003302,DRV001547,RDR000174,2,Ahmedabad,29,27,47.97,2024-08-08 16:31:00,1,5,Free Ride,2024-08-08 19:00:00,606.92,79.29,0.0,30.35,716.56,4.0,Y
TRP00003303,DRV000296,RDR001017,2,Ahmedabad,19,10,7.55,2024-06-03 15:35:00,1,1,UPI,2024-06-03 16:08:00,136.99,7.17,0.0,6.85,151.01,4.2,Y
TRP00003304,DRV000408,RDR002531,1,Delhi,10,4,4.1,2024-03-24 10:26:00,1,1,Wallet,2024-03-24 10:45:00,71.64,0.0,0.0,3.58,75.22,4.6,Y
TRP00003305,DRV001234,RDR001937,1,Kolkata,56,75,2.99,2024-11-22 07:17:00,2,5,Free Ride,2024-11-22 07:31:00,57.61,0.0,0.0,2.88,60.49,4.7,Y
TRP00003306,DRV001043,RDR003511,1,Hyderabad,45,88,4.45,2024-04-14 05:20:00,2,1,Cash,2024-04-14 05:45:00,122.21,2.74,0.0,6.11,131.06,4.6,Y
TRP00003307,DRV000823,RDR001996,2,Mumbai,8,45,4.73,2024-02-14 00:07:00,1,1,Free Ride,2024-02-14 00:29:00,76.79,0.0,49.83,3.84,130.46,4.7,Y
TRP00003308,DRV001025,RDR000651,2,Bangalore,23,11,1.57,2024-02-11 00:10:00,1,1,Free Ride,2024-02-11 00:19:00,79.29,2.74,38.98,3.96,124.97,3.9,Y
TRP00003309,DRV000083,RDR000491,2,Bangalore,88,70,4.69,2024-12-02 17:33:00,2,1,Credit Card,2024-12-02 17:52:00,93.82,0.0,0.0,4.69,98.51,3.8,Y
TRP00003310,DRV000093,RDR001127,1,Pune,36,65,5.99,2024-04-13 22:07:00,3,2,UPI,2024-04-13 22:31:00,103.74,2.06,0.0,5.19,110.99,3.6,Y
TRP00003311,DRV000080,RDR003069,1,Bangalore,20,66,11.26,2024-05-17 18:42:00,1,1,Credit Card,2024-05-17 19:27:00,203.46,0.0,0.0,10.17,213.63,3.8,Y
TRP00003312,DRV000281,RDR004086,1,Chennai,28,46,9.55,2024-02-04 08:04:00,1,2,UPI,2024-02-04 08:38:00,157.86,22.37,0.0,7.89,188.12,4.9,Y
TRP00003313,DRV001462,RDR002430,2,Ahmedabad,100,98,10.87,2024-01-28 02:05:00,1,6,Cash,2024-01-28 02:45:00,179.53,8.81,0.0,8.98,197.32,3.5,Y
TRP00003314,DRV000683,RDR001655,1,Hyderabad,68,57,1.07,2024-03-07 01:51:00,1,6,Wallet,2024-03-07 02:03:00,51.61,4.57,0.0,2.58,58.76,,Y
TRP00003315,DRV001647,RDR001243,2,Pune,74,71,2.96,2024-02-11 20:29:00,2,1,Free Ride,2024-02-11 20:48:00,69.44,0.04,28.41,3.47,101.36,3.6,Y
TRP00003316,DRV000971,RDR003079,2,Kolkata,25,57,9.67,2024-06-05 14:16:00,1,1,Wallet,2024-06-05 14:52:00,161.7,0.0,28.93,8.08,198.71,,Y
TRP00003317,DRV001064,RDR001675,1,Mumbai,45,68,6.29,2024-12-24 17:05:00,1,2,Wallet,2024-12-24 17:33:00,118.83,0.0,0.0,5.94,124.77,4.5,Y
TRP00003318,DRV000936,RDR000311,2,Mumbai,35,24,1.04,2024-06-09 21:30:00,1,2,Wallet,2024-06-09 21:41:00,63.47,0.0,47.94,3.17,114.58,3.1,N
TRP00003319,DRV000306,RDR001951,2,Hyderabad,96,68,14.06,2024-10-18 13:06:00,1,2,Wallet,2024-10-18 14:01:00,193.82,0.0,0.0,9.69,203.51,3.6,Y
TRP00003320,DRV001242,RDR004900,2,Bangalore,33,2,12.86,2024-10-28 08:56:00,1,1,UPI,2024-10-28 09:43:00,214.5,8.65,0.0,10.73,233.88,4.2,Y
TRP00003321,DRV001830,RDR003636,1,Mumbai,2,87,7.36,2024-03-07 06:49:00,2,1,Wallet,2024-03-07 07:20:00,113.82,16.68,0.0,5.69,136.19,3.3,Y
TRP00003322,DRV001056,RDR002693,1,Mumbai,59,73,1.55,2024-09-13 01:11:00,2,3,UPI,2024-09-13 01:23:00,43.36,0.0,0.0,2.17,45.53,3.3,Y
TRP00003323,DRV000287,RDR001100,2,Mumbai,10,44,12.64,2024-02-04 05:16:00,6,1,Credit Card,2024-02-04 06:04:00,219.89,10.43,17.53,10.99,258.84,4.6,Y
TRP00003324,DRV000672,RDR002279,1,Pune,9,62,8.01,2024-06-13 22:34:00,1,4,Wallet,2024-06-13 23:09:00,120.67,13.43,0.0,6.03,140.13,,Y
TRP00003325,DRV001908,RDR002602,2,Chennai,83,24,13.18,2024-03-19 08:54:00,1,2,Credit Card,2024-03-19 09:43:00,191.45,17.51,26.12,9.57,244.65,3.6,Y
TRP00003326,DRV001256,RDR000325,2,Ahmedabad,2,93,12.15,2024-09-01 23:00:00,3,1,Credit Card,2024-09-01 23:43:00,166.52,0.0,0.0,8.33,174.85,3.6,Y
TRP00003327,DRV000653,RDR004267,1,Pune,88,66,14.0,2024-09-17 00:47:00,1,1,Free Ride,2024-09-17 01:34:00,192.15,14.01,0.0,9.61,215.77,4.5,Y
TRP00003328,DRV000333,RDR003399,2,Delhi,60,32,6.84,2024-09-12 01:37:00,1,1,Cash,2024-09-12 02:06:00,142.52,0.0,0.0,7.13,149.65,4.0,Y
TRP00003329,DRV000805,RDR002364,1,Chennai,97,78,2.21,2024-04-02 14:33:00,4,1,Credit Card,2024-04-02 14:45:00,91.39,12.36,0.0,4.57,108.32,3.7,Y
TRP00003330,DRV001263,RDR000195,2,Chennai,22,58,9.9,2024-11-25 11:28:00,3,1,Cash,2024-11-25 12:02:00,171.49,0.0,49.09,8.57,229.15,3.9,Y
TRP00003331,DRV001515,RDR001877,2,Bangalore,79,67,8.75,2024-05-17 23:12:00,3,1,Wallet,2024-05-17 23:45:00,141.57,0.0,13.61,7.08,162.26,3.9,Y
TRP00003332,DRV001726,RDR002714,1,Ahmedabad,67,26,11.85,2024-07-28 22:18:00,3,1,UPI,2024-07-28 23:04:00,187.1,17.78,19.5,9.36,233.74,3.6,Y
TRP00003333,DRV000613,RDR002808,2,Ahmedabad,48,2,2.49,2024-03-24 10:17:00,1,1,Credit Card,2024-03-24 10:37:00,97.44,10.68,35.69,4.87,148.68,4.7,N
TRP00003334,DRV001216,RDR001985,2,Hyderabad,4,88,2.74,2024-04-01 21:19:00,4,1,Credit Card,2024-04-01 21:32:00,81.36,8.25,0.0,4.07,93.68,5.0,Y
TRP00003335,DRV000689,RDR001687,1,Kolkata,22,10,18.69,2024-12-13 14:03:00,2,3,Wallet,2024-12-13 15:07:00,288.85,32.53,0.0,14.44,335.82,3.3,Y
TRP00003336,DRV001039,RDR004419,1,Kolkata,32,72,12.09,2024-03-29 12:39:00,1,2,Cash,2024-03-29 13:23:00,186.07,3.26,15.8,9.3,214.43,,Y
TRP00003337,DRV001697,RDR000443,2,Chennai,85,78,20.11,2024-02-25 20:20:00,4,1,Free Ride,2024-02-25 21:25:00,293.42,0.0,0.0,14.67,308.09,3.6,Y
TRP00003338,DRV001044,RDR002035,1,Mumbai,85,72,12.37,2024-12-04 09:25:00,1,1,Cash,2024-12-04 10:17:00,189.16,21.5,39.09,9.46,259.21,4.5,Y
TRP00003339,DRV001091,RDR001823,2,Chennai,4,56,8.27,2024-07-26 13:38:00,1,1,UPI,2024-07-26 14:14:00,124.7,0.0,15.85,6.24,146.79,4.5,Y
TRP00003340,DRV001004,RDR004982,2,Bangalore,45,47,9.49,2024-11-16 04:58:00,2,5,Free Ride,2024-11-16 05:37:00,180.48,24.44,0.0,9.02,213.94,4.9,Y
TRP00003341,DRV001452,RDR003126,1,Hyderabad,82,81,18.6,2024-01-01 15:49:00,4,3,UPI,2024-01-01 16:58:00,273.55,27.53,0.0,13.68,314.76,3.1,Y
TRP00003342,DRV001153,RDR004272,2,Delhi,96,83,7.92,2024-12-23 05:36:00,2,4,Free Ride,2024-12-23 06:09:00,150.02,21.24,0.0,7.5,178.76,3.6,Y
TRP00003343,DRV000614,RDR002635,1,Pune,4,76,9.01,2024-08-23 04:08:00,1,2,UPI,2024-08-23 04:40:00,134.9,0.0,43.39,6.75,185.04,4.4,Y
TRP00003344,DRV000973,RDR001504,2,Ahmedabad,55,99,2.36,2024-04-30 22:07:00,1,1,Credit Card,2024-04-30 22:19:00,48.96,5.48,0.0,2.45,56.89,4.0,Y
TRP00003345,DRV001671,RDR003624,2,Bangalore,56,88,6.14,2024-09-24 20:28:00,1,1,Cash,2024-09-24 20:59:00,142.1,4.74,0.0,7.1,153.94,3.7,Y
TRP00003346,DRV000035,RDR000050,1,Mumbai,57,67,11.08,2024-01-14 16:56:00,2,1,Credit Card,2024-01-14 17:41:00,175.98,12.97,25.83,8.8,223.58,,Y
TRP00003347,DRV000755,RDR000530,2,Pune,13,38,3.53,2024-07-29 22:15:00,1,1,Cash,2024-07-29 22:32:00,74.96,0.0,0.0,3.75,78.71,3.7,Y
TRP00003348,DRV000679,RDR004028,2,Ahmedabad,33,52,2.81,2024-04-16 09:48:00,1,1,Cash,2024-04-16 10:04:00,90.15,5.81,0.0,4.51,100.47,3.2,Y
TRP00003349,DRV001380,RDR000574,1,Kolkata,70,97,4.01,2024-05-21 11:14:00,1,1,Free Ride,2024-05-21 11:34:00,108.99,0.0,0.0,5.45,114.44,3.2,Y
TRP00003350,DRV000225,RDR001577,2,Chennai,44,82,3.21,2024-10-25 14:23:00,1,1,Cash,2024-10-25 14:46:00,87.43,6.46,0.0,4.37,98.26,3.6,Y
TRP00003351,DRV000854,RDR000427,2,Hyderabad,30,89,2.94,2024-01-24 17:11:00,1,4,Wallet,2024-01-24 17:29:00,67.29,6.11,40.18,3.36,116.94,3.3,Y
TRP00003352,DRV001196,RDR001160,1,Hyderabad,29,94,5.43,2024-10-18 20:01:00,1,1,Wallet,2024-10-18 20:23:00,133.35,0.0,0.0,6.67,140.02,3.1,Y
TRP00003353,DRV000631,RDR001673,1,Chennai,85,3,20.07,2024-12-18 06:32:00,1,3,UPI,2024-12-18 07:44:00,287.03,16.77,0.0,14.35,318.15,3.0,Y
TRP00003354,DRV001632,RDR001029,1,Hyderabad,26,58,6.66,2024-06-13 12:44:00,3,1,Cash,2024-06-13 13:16:00,107.63,0.0,0.0,5.38,113.01,,Y
TRP00003355,DRV001841,RDR000752,1,Pune,100,97,2.67,2024-10-31 16:02:00,1,5,Free Ride,2024-10-31 16:25:00,74.58,0.0,0.0,3.73,78.31,,Y
TRP00003356,DRV001486,RDR001423,1,Mumbai,16,38,1.64,2024-03-11 17:19:00,2,1,UPI,2024-03-11 17:36:00,83.23,7.4,18.29,4.16,113.08,3.5,Y
TRP00003357,DRV001787,RDR004855,1,Chennai,64,44,10.53,2024-05-22 00:59:00,1,1,Cash,2024-05-22 01:35:00,152.38,15.58,0.0,7.62,175.58,4.5,Y
TRP00003358,DRV001410,RDR004497,2,Kolkata,98,54,4.86,2024-03-19 14:33:00,2,4,Free Ride,2024-03-19 14:53:00,98.55,6.12,0.0,4.93,109.6,3.9,Y
TRP00003359,DRV001289,RDR001675,2,Hyderabad,11,21,14.8,2024-04-12 13:44:00,2,1,UPI,2024-04-12 14:37:00,240.52,0.0,25.3,12.03,277.85,3.5,Y
TRP00003360,DRV000055,RDR001936,2,Bangalore,33,86,9.62,2024-03-08 21:24:00,1,1,Credit Card,2024-03-08 22:00:00,138.89,0.31,0.0,6.94,146.14,,Y
TRP00003361,DRV001223,RDR004157,1,Kolkata,59,41,13.73,2024-10-09 22:58:00,1,1,Wallet,2024-10-09 23:45:00,213.01,25.15,0.0,10.65,248.81,,Y
TRP00003362,DRV000972,RDR000641,2,Bangalore,74,87,3.54,2024-05-21 19:57:00,1,1,Wallet,2024-05-21 20:14:00,110.29,0.0,0.0,5.51,115.8,4.3,Y
TRP00003363,DRV000544,RDR003492,1,Ahmedabad,98,96,10.43,2024-05-31 03:43:00,2,1,UPI,2024-05-31 04:21:00,174.99,24.44,0.0,8.75,208.18,4.3,Y
TRP00003364,DRV001981,RDR003827,2,Hyderabad,41,49,3.45,2024-12-13 09:51:00,1,5,Wallet,2024-12-13 10:08:00,65.43,1.79,0.0,3.27,70.49,3.9,Y
TRP00003365,DRV001343,RDR002552,1,Kolkata,46,82,23.38,2024-08-22 19:03:00,1,4,UPI,2024-08-22 20:26:00,336.29,35.8,0.0,16.81,388.9,,Y
TRP00003366,DRV001604,RDR001345,1,Ahmedabad,33,60,9.09,2024-05-15 09:29:00,5,1,Wallet,2024-05-15 10:09:00,132.46,0.0,0.0,6.62,139.08,3.9,Y
TRP00003367,DRV001991,RDR001619,2,Hyderabad,95,1,4.14,2024-06-16 02:22:00,1,3,UPI,2024-06-16 02:40:00,103.44,0.0,0.0,5.17,108.61,3.4,N
TRP00003368,DRV001590,RDR002007,1,Hyderabad,9,27,3.51,2024-04-30 15:40:00,1,6,Free Ride,2024-04-30 16:04:00,95.84,0.0,0.0,4.79,100.63,3.5,Y
TRP00003369,DRV001185,RDR003474,1,Delhi,22,21,2.69,2024-11-06 05:25:00,1,1,Free Ride,2024-11-06 05:46:00,99.67,5.91,41.73,4.98,152.29,3.0,Y
TRP00003370,DRV001183,RDR001446,2,Hyderabad,73,58,10.49,2024-11-22 00:53:00,3,1,UPI,2024-11-22 01:31:00,170.86,0.0,0.0,8.54,179.4,4.3,Y
TRP00003371,DRV000467,RDR004964,2,Hyderabad,71,13,2.97,2024-08-08 00:57:00,1,1,Wallet,2024-08-08 01:16:00,96.4,4.82,0.0,4.82,106.04,3.6,Y
TRP00003372,DRV001478,RDR002040,2,Mumbai,89,69,8.24,2024-10-03 04:15:00,1,2,Free Ride,2024-10-03 04:48:00,138.15,13.66,0.0,6.91,158.72,3.6,Y
TRP00003373,DRV000106,RDR002484,2,Ahmedabad,22,82,3.46,2024-12-15 16:09:00,1,1,Credit Card,2024-12-15 16:26:00,72.89,0.6,0.0,3.64,77.13,4.8,Y
TRP00003374,DRV001196,RDR002338,1,Hyderabad,38,65,9.68,2024-01-06 21:01:00,2,1,Free Ride,2024-01-06 21:40:00,139.88,0.0,0.0,6.99,146.87,3.2,Y
TRP00003375,DRV000984,RDR004723,2,Chennai,97,58,14.5,2024-01-08 21:40:00,1,1,Credit Card,2024-01-08 22:36:00,205.13,17.23,0.0,10.26,232.62,3.1,Y
TRP00003376,DRV000350,RDR003673,2,Kolkata,98,46,13.04,2024-03-29 19:30:00,1,1,Wallet,2024-03-29 20:16:00,181.2,3.65,0.0,9.06,193.91,3.8,Y
TRP00003377,DRV001074,RDR001650,2,Hyderabad,75,67,12.45,2024-10-01 00:26:00,1,3,UPI,2024-10-01 01:14:00,210.08,0.0,34.46,10.5,255.04,4.7,Y
TRP00003378,DRV001289,RDR002228,2,Hyderabad,23,58,2.66,2024-11-22 15:46:00,2,1,UPI,2024-11-22 16:00:00,62.54,0.0,0.0,3.13,65.67,4.8,Y
TRP00003379,DRV001477,RDR003942,1,Mumbai,21,43,1.74,2024-10-09 04:40:00,1,1,Wallet,2024-10-09 04:54:00,73.47,0.0,0.0,3.67,77.14,4.5,Y
TRP00003380,DRV001270,RDR000656,1,Bangalore,1,7,10.6,2024-05-17 13:20:00,2,1,Cash,2024-05-17 14:00:00,195.88,0.0,0.0,9.79,205.67,4.1,Y
TRP00003381,DRV001587,RDR002946,2,Hyderabad,24,75,4.68,2024-11-19 10:12:00,1,4,Wallet,2024-11-19 10:41:00,108.96,8.17,36.94,5.45,159.52,3.2,N
TRP00003382,DRV001723,RDR003263,2,Pune,65,71,5.53,2024-01-03 19:09:00,3,1,Free Ride,2024-01-03 19:38:00,115.91,2.37,0.0,5.8,124.08,4.3,Y
TRP00003383,DRV000779,RDR003095,2,Chennai,86,5,1.25,2024-03-17 05:10:00,1,2,Credit Card,2024-03-17 05:24:00,35.07,2.59,0.0,1.75,39.41,4.6,Y
TRP00003384,DRV000303,RDR001375,1,Delhi,71,86,3.4,2024-03-02 04:32:00,1,1,UPI,2024-03-02 04:50:00,106.39,9.98,0.0,5.32,121.69,4.1,Y
TRP00003385,DRV001683,RDR003857,1,Bangalore,10,17,1.27,2024-10-07 03:25:00,2,1,Cash,2024-10-07 03:42:00,73.29,5.95,45.84,3.66,128.74,3.8,Y
TRP00003386,DRV001395,RDR003616,1,Bangalore,46,5,17.91,2024-11-15 00:13:00,4,1,UPI,2024-11-15 01:21:00,283.93,0.0,0.0,14.2,298.13,3.7,N
TRP00003387,DRV000497,RDR003463,1,Chennai,84,63,3.23,2024-06-12 17:52:00,2,3,UPI,2024-06-12 18:14:00,77.42,8.87,0.0,3.87,90.16,4.7,Y
TRP00003388,DRV000065,RDR004140,2,Ahmedabad,24,44,7.52,2024-04-21 05:45:00,1,3,Wallet,2024-04-21 06:19:00,134.49,8.99,0.0,6.72,150.2,3.5,N
TRP00003389,DRV001173,RDR004993,1,Chennai,7,85,1.32,2024-03-17 07:10:00,1,1,Free Ride,2024-03-17 07:25:00,75.57,9.48,36.02,3.78,124.85,3.9,Y
TRP00003390,DRV001942,RDR003551,2,Mumbai,66,17,9.79,2024-09-10 04:14:00,2,2,UPI,2024-09-10 04:49:00,149.11,5.38,0.0,7.46,161.95,4.7,Y
TRP00003391,DRV001435,RDR001277,1,Kolkata,76,6,4.12,2024-06-05 08:08:00,3,1,Credit Card,2024-06-05 08:30:00,109.23,11.41,0.0,5.46,126.1,3.7,Y
TRP00003392,DRV000226,RDR003949,2,Hyderabad,88,33,19.26,2024-05-17 02:57:00,4,1,Wallet,2024-05-17 04:05:00,264.28,33.41,0.0,13.21,310.9,3.2,Y
TRP00003393,DRV000391,RDR000163,2,Ahmedabad,46,52,18.52,2024-07-19 01:33:00,1,1,Credit Card,2024-07-19 02:38:00,249.76,31.53,0.0,12.49,293.78,4.5,Y
TRP00003394,DRV000039,RDR003125,1,Bangalore,18,75,4.15,2024-04-19 17:33:00,3,1,Wallet,2024-04-19 17:51:00,73.19,2.84,0.0,3.66,79.69,4.0,Y
TRP00003395,DRV000904,RDR003502,1,Mumbai,15,7,19.5,2024-11-25 21:05:00,3,1,UPI,2024-11-25 22:08:00,264.4,0.82,0.0,13.22,278.44,4.1,N
TRP00003396,DRV000643,RDR000682,1,Hyderabad,57,60,45.49,2024-05-10 17:37:00,1,6,Free Ride,2024-05-10 19:58:00,590.23,42.34,0.0,29.51,662.08,3.5,Y
TRP00003397,DRV000858,RDR002460,2,Hyderabad,51,37,14.96,2024-11-27 19:17:00,2,1,UPI,2024-11-27 20:07:00,202.83,27.0,40.68,10.14,280.65,3.4,Y
TRP00003398,DRV000311,RDR004876,2,Kolkata,71,27,15.91,2024-10-04 21:10:00,5,1,Cash,2024-10-04 22:10:00,247.29,7.53,0.0,12.36,267.18,4.2,Y
TRP00003399,DRV000846,RDR004401,1,Mumbai,1,75,3.29,2024-12-09 05:13:00,1,1,Wallet,2024-12-09 05:27:00,108.5,0.0,0.0,5.43,113.93,3.5,Y
TRP00003400,DRV001415,RDR001252,2,Kolkata,16,3,7.88,2024-12-17 06:08:00,2,1,Wallet,2024-12-17 06:39:00,134.02,7.82,14.66,6.7,163.2,3.1,Y
TRP00003401,DRV000418,RDR004529,1,Delhi,21,81,1.56,2024-03-31 16:46:00,3,2,Credit Card,2024-03-31 17:00:00,86.54,0.0,0.0,4.33,90.87,3.0,Y
TRP00003402,DRV000841,RDR001440,2,Pune,54,52,1.8,2024-06-03 13:48:00,1,1,Wallet,2024-06-03 14:04:00,70.58,0.93,0.0,3.53,75.04,4.2,Y
TRP00003403,DRV001028,RDR002108,2,Mumbai,78,34,55.45,2024-07-21 03:38:00,1,1,UPI,2024-07-21 06:36:00,729.01,0.0,17.4,36.45,782.86,3.9,Y
TRP00003404,DRV001588,RDR003117,2,Bangalore,56,69,4.16,2024-10-25 18:28:00,4,3,UPI,2024-10-25 18:47:00,116.25,0.0,0.0,5.81,122.06,5.0,Y
TRP00003405,DRV001253,RDR003799,1,Hyderabad,22,33,12.03,2024-02-11 01:32:00,2,5,Cash,2024-02-11 02:14:00,213.43,0.0,0.0,10.67,224.1,4.8,Y
TRP00003406,DRV001886,RDR002506,1,Bangalore,43,62,14.15,2024-12-28 03:49:00,3,5,Cash,2024-12-28 04:41:00,236.54,15.81,32.64,11.83,296.82,4.9,Y
TRP00003407,DRV000966,RDR003716,2,Kolkata,6,64,16.62,2024-09-17 12:12:00,2,1,Cash,2024-09-17 13:08:00,221.16,10.26,0.0,11.06,242.48,3.2,Y
TRP00003408,DRV001788,RDR002321,2,Delhi,42,25,49.35,2024-03-16 03:15:00,4,3,Wallet,2024-03-16 05:52:00,640.29,0.0,47.59,32.01,719.89,4.4,N
TRP00003409,DRV001738,RDR003074,2,Mumbai,98,79,3.21,2024-11-25 07:28:00,1,1,Wallet,2024-11-25 07:42:00,97.3,9.35,0.0,4.86,111.51,5.0,Y
TRP00003410,DRV001507,RDR004606,2,Ahmedabad,8,22,1.33,2024-12-20 10:45:00,1,2,UPI,2024-12-20 11:02:00,37.64,5.15,35.55,1.88,80.22,4.0,Y
TRP00003411,DRV001490,RDR004965,1,Delhi,62,6,5.24,2024-12-14 05:05:00,1,1,Cash,2024-12-14 05:28:00,103.21,5.64,24.59,5.16,138.6,5.0,Y
TRP00003412,DRV000128,RDR003940,2,Kolkata,95,20,2.11,2024-05-13 11:42:00,1,1,Wallet,2024-05-13 12:01:00,86.11,0.0,0.0,4.31,90.42,4.9,Y
TRP00003413,DRV001446,RDR000590,2,Kolkata,30,39,1.18,2024-07-01 09:16:00,1,3,UPI,2024-07-01 09:27:00,57.49,6.42,0.0,2.87,66.78,4.9,N
TRP00003414,DRV000283,RDR002730,1,Kolkata,92,81,4.58,2024-08-16 04:09:00,2,2,Credit Card,2024-08-16 04:32:00,110.67,0.0,0.0,5.53,116.2,4.4,Y
TRP00003415,DRV001063,RDR001120,1,Ahmedabad,18,33,13.25,2024-09-01 00:45:00,1,1,Free Ride,2024-09-01 01:31:00,184.4,0.0,0.0,9.22,193.62,3.9,N
TRP00003416,DRV000425,RDR003845,1,Mumbai,36,100,7.68,2024-01-27 08:33:00,2,2,Wallet,2024-01-27 09:08:00,161.25,0.01,0.0,8.06,169.32,3.4,Y
TRP00003417,DRV001149,RDR001604,1,Chennai,96,35,4.0,2024-11-08 21:40:00,1,2,Wallet,2024-11-08 22:02:00,109.44,0.0,11.94,5.47,126.85,,Y
TRP00003418,DRV000666,RDR001268,2,Mumbai,77,2,9.5,2024-11-12 15:51:00,1,1,Cash,2024-11-12 16:30:00,160.56,23.96,37.72,8.03,230.27,4.2,Y
TRP00003419,DRV001357,RDR001554,2,Chennai,9,88,3.11,2024-05-14 08:10:00,1,1,Credit Card,2024-05-14 08:25:00,79.22,0.0,12.4,3.96,95.58,4.4,Y
TRP00003420,DRV000980,RDR000035,1,Bangalore,30,62,1.12,2024-03-30 21:21:00,3,3,Cash,2024-03-30 21:36:00,53.22,6.15,0.0,2.66,62.03,3.8,Y
TRP00003421,DRV001077,RDR000106,1,Bangalore,77,31,12.56,2024-11-10 21:55:00,2,1,Wallet,2024-11-10 22:38:00,210.34,0.0,0.0,10.52,220.86,4.4,Y
TRP00003422,DRV000772,RDR004102,1,Chennai,38,82,8.82,2024-08-19 06:02:00,3,1,Wallet,2024-08-19 06:43:00,172.93,20.29,0.0,8.65,201.87,3.4,Y
TRP00003423,DRV000643,RDR003066,1,Kolkata,31,13,12.49,2024-04-21 15:16:00,2,1,Cash,2024-04-21 16:01:00,194.99,0.19,0.0,9.75,204.93,3.1,Y
TRP00003424,DRV001960,RDR004026,2,Pune,7,74,1.32,2024-09-20 11:41:00,3,1,UPI,2024-09-20 11:58:00,73.16,0.0,0.0,3.66,76.82,4.3,Y
TRP00003425,DRV000355,RDR003315,1,Chennai,32,62,15.52,2024-01-27 16:13:00,1,1,Credit Card,2024-01-27 17:11:00,239.45,23.57,0.0,11.97,274.99,5.0,Y
TRP00003426,DRV000942,RDR003407,2,Delhi,89,11,8.73,2024-08-12 08:54:00,3,1,UPI,2024-08-12 09:35:00,167.31,0.0,0.0,8.37,175.68,3.3,N
TRP00003427,DRV001869,RDR003233,2,Delhi,97,70,7.63,2024-04-23 04:46:00,1,5,Wallet,2024-04-23 05:22:00,122.37,0.0,0.0,6.12,128.49,4.8,Y
TRP00003428,DRV001092,RDR003057,2,Bangalore,22,84,8.84,2024-01-26 01:25:00,1,5,Credit Card,2024-01-26 02:02:00,147.03,6.69,0.0,7.35,161.07,,Y
